timestamp,Document No_,Line No_,Sell-to Customer No_,Type,No_,Location Code,Posting Group,Shipment Date,Description,Description 2,Unit of Measure,Quantity,Unit Price,Unit Cost (LCY),VAT _,Line Discount _,Line Discount Amount,Amount,Amount Including VAT,Allow Invoice Disc_,Gross Weight,Net Weight,Units per Parcel,Unit Volume,Appl_-to Item Entry,Shortcut Dimension 1 Code,Shortcut Dimension 2 Code,Customer Price Group,Job No_,Work Type Code,Shipment No_,Shipment Line No_,Order No_,Order Line No_,Bill-to Customer No_,Inv_ Discount Amount,Drop Shipment,Gen_ Bus_ Posting Group,Gen_ Prod_ Posting Group,VAT Calculation Type,Transaction Type,Transport Method,Attached to Line No_,Exit Point,Area,Transaction Specification,Tax Category,Tax Area Code,Tax Liable,Tax Group Code,VAT Clause Code,VAT Bus_ Posting Group,VAT Prod_ Posting Group,Blanket Order No_,Blanket Order Line No_,VAT Base Amount,Unit Cost,System-Created Entry,Line Amount,VAT Difference,VAT Identifier,IC Partner Ref_ Type,IC Partner Reference,Prepayment Line,IC Partner Code,Posting Date,IC Item Reference No_,Pmt_ Discount Amount,Line Discount Calculation,Dimension Set ID,Job Task No_,Job Contract Entry No_,Deferral Code,Variant Code,Bin Code,Qty_ per Unit of Measure,Unit of Measure Code,Quantity (Base),FA Posting Date,Depreciation Book Code,Depr_ until FA Posting Date,Duplicate in Depreciation Book,Use Duplication List,Responsibility Center,Cross-Reference No_,Unit of Measure (Cross Ref_),Cross-Reference Type,Cross-Reference Type No_,Item Category Code,Nonstock,Purchasing Code,Product Group Code,Item Reference No_,Item Reference Unit of Measure,Item Reference Type,Item Reference Type No_,Appl_-from Item Entry,Return Reason Code,Price Calculation Method,Allow Line Disc_,Customer Disc_ Group,Price description,Pmt_ Disc_ Given Amount (Old),EC _,EC Difference,$systemId,$systemCreatedAt,$systemCreatedBy,$systemModifiedAt,$systemModifiedBy
b'\x00\x00\x00\x00\x00\x04\x0e\x1d',103172,20000,30000,2,2000-S,,MERCADERÍA,2023-04-16,"SYDNEY Swivel Chair, green",,Piece,5.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,955.00000000000000000000,955.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,955.00000000000000000000,148.90000000000000000000,0,955.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-01,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,5.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,8A68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.343,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:37.343,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0eD',103173,10000,20000,2,1928-S,,MERCADERÍA,2023-04-16,Lámpara ÁMSTERDAM,,Unidad,3.00000000000000000000,55.20000000000000000000,43.10000000000000000000,21.00000000000000000000,0E-20,0E-20,165.60000000000000000000,200.38000000000000000000,1,4.03000000000000000000,3.50000000000000000000,0E-20,0.03000000000000000000,0,,GRANDE,,,,,0,,0,20000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,165.60000000000000000000,43.10000000000000000000,0,165.60000000000000000000,0E-20,IVA21,0,,0,,2023-02-17,,0E-20,0,5,,0,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,,0,,0,,,,0,,VARIOS,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,8B68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.437,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:37.437,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0et',103174,10000,10000,2,1960-S,,MERCADERÍA,2023-04-16,"Silla inv. ROMA, verde",,Unidad,4.00000000000000000000,193.70000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,774.80000000000000000000,937.51000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,10000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,774.80000000000000000000,151.10000000000000000000,0,774.80000000000000000000,0E-20,IVA21,0,,0,,2023-02-17,,0E-20,0,3,,0,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,8C68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.537,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:37.537,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0e\xa4',103175,10000,30000,2,1988-S,,MERCADERÍA,2023-04-16,"SEOUL Guest Chair, red",,Piece,2.00000000000000000000,193.70000000000000000000,151.10000000000000000000,0E-20,0E-20,0E-20,387.40000000000000000000,387.40000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,387.40000000000000000000,151.10000000000000000000,0,387.40000000000000000000,0E-20,IVA21,0,,0,,2023-02-19,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,8D68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.640,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:37.640,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0e\xd3',103176,10000,40000,2,1960-S,,MERCADERÍA,2023-04-16,"Silla inv. ROMA, verde",,stück,2.00000000000000000000,193.70000000000000000000,151.10000000000000000000,0E-20,0E-20,0E-20,387.40000000000000000000,387.40000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,PEQUEÑO,,,,,0,,0,40000,0E-20,0,UE,MERCADERÍA,1,,,0,,,,,,0,,,UE,IVA21,,0,387.40000000000000000000,151.10000000000000000000,0,387.40000000000000000000,0E-20,IVA21,0,,0,,2023-02-20,,0E-20,0,12,,0,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,8E68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.740,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:37.740,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0f\x0b',103177,10000,20000,2,1900-S,,MERCADERÍA,2023-04-16,"Silla inv. PARÍS, negra",,Unidad,6.00000000000000000000,193.70000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,1162.20000000000000000000,1406.26000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,GRANDE,,,,,0,,0,20000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,1162.20000000000000000000,151.10000000000000000000,0,1162.20000000000000000000,0E-20,IVA21,0,,0,,2023-02-21,,0E-20,0,5,,0,,,,1.00000000000000000000,UDS,6.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,8F68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.847,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:37.847,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0f\x1c',103177,20000,20000,2,1964-S,,MERCADERÍA,2023-04-16,"Silla inv. TOKIO, azul",,Unidad,5.00000000000000000000,193.70000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,968.50000000000000000000,1171.89000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,GRANDE,,,,,0,,0,20000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,968.50000000000000000000,151.10000000000000000000,0,968.50000000000000000000,0E-20,IVA21,0,,0,,2023-02-21,,0E-20,0,5,,0,,,,1.00000000000000000000,UDS,5.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9068F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.860,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:37.860,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0f\x1e',103177,30000,20000,2,1980-S,,MERCADERÍA,2023-04-16,"Silla giratoria MOSCÚ, roja",,Unidad,3.00000000000000000000,191.00000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,573.00000000000000000000,693.33000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,GRANDE,,,,,0,,0,20000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,573.00000000000000000000,148.90000000000000000000,0,573.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-21,,0E-20,0,5,,0,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9168F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.873,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:37.873,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0fY',103178,10000,10000,2,1896-S,,MERCADERÍA,2023-04-16,Escritorio ATENAS,,Unidad,8.00000000000000000000,1005.80000000000000000000,784.60000000000000000000,21.00000000000000000000,0E-20,0E-20,8046.40000000000000000000,9736.14000000000000000000,1,39.79000000000000000000,34.60000000000000000000,0E-20,1.20000000000000000000,0,,MEDIO,,,,,0,,0,10000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,8046.40000000000000000000,784.60000000000000000000,0,8046.40000000000000000000,0E-20,IVA21,0,,0,,2023-02-21,,0E-20,0,3,,0,,,,1.00000000000000000000,UDS,8.00000000000000000000,1753-01-01,,0,,0,,,,0,,MESA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9268F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:37.993,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:37.993,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0fj',103178,20000,10000,2,1972-S,,MERCADERÍA,2023-04-16,"Silla giratoria MUNICH, amar.",,Unidad,2.00000000000000000000,191.00000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,382.00000000000000000000,462.22000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,10000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,382.00000000000000000000,148.90000000000000000000,0,382.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-21,,0E-20,0,3,,0,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9368F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.013,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.013,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0fl',103178,30000,10000,2,1996-S,,MERCADERÍA,2023-04-16,"Pizarra ATLANTA, base",,Unidad,6.00000000000000000000,1404.30000000000000000000,1095.30000000000000000000,21.00000000000000000000,0E-20,0E-20,8425.80000000000000000000,10195.22000000000000000000,1,80.27000000000000000000,69.80000000000000000000,0E-20,0.31000000000000000000,0,,MEDIO,,,,,0,,0,10000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,8425.80000000000000000000,1095.30000000000000000000,0,8425.80000000000000000000,0E-20,IVA21,0,,0,,2023-02-21,,0E-20,0,3,,0,,,,1.00000000000000000000,UDS,6.00000000000000000000,1753-01-01,,0,,0,,,,0,,VARIOS,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9468F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.027,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.027,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0f\xa7',103179,10000,50000,2,1906-S,,MERCADERÍA,2023-04-16,Pedestal móvil ATENAS,,Unidad,10.00000000000000000000,435.80000000000000000000,339.90000000000000000000,21.00000000000000000000,0E-20,0E-20,4358.00000000000000000000,5273.18000000000000000000,1,19.67000000000000000000,17.10000000000000000000,0E-20,0.26000000000000000000,0,,MEDIO,,,,,0,,0,50000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,4358.00000000000000000000,339.90000000000000000000,0,4358.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-22,,0E-20,0,14,,0,,,,1.00000000000000000000,UDS,10.00000000000000000000,1753-01-01,,0,,0,,,,0,,ESCRITORIO,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9568F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.153,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.153,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0f\xa9',103179,20000,50000,2,1968-S,,MERCADERÍA,2023-04-16,"Silla giratoria MÉXICO, negra",,Unidad,2.00000000000000000000,191.00000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,382.00000000000000000000,462.22000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,50000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,382.00000000000000000000,148.90000000000000000000,0,382.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-22,,0E-20,0,14,,0,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9668F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.167,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.167,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0f\xe6',103180,10000,40000,2,1908-S,,MERCADERÍA,2023-04-16,"Silla giratoria LONDRES, azul",,stück,6.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,1146.00000000000000000000,1146.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,PEQUEÑO,,,,,0,,0,40000,0E-20,0,UE,MERCADERÍA,1,,,0,,,,,,0,,,UE,IVA21,,0,1146.00000000000000000000,148.90000000000000000000,0,1146.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-24,,0E-20,0,12,,0,,,,1.00000000000000000000,UDS,6.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9768F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.283,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.283,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x0f\xf7',103180,20000,40000,2,1920-S,,MERCADERÍA,2023-04-16,Mesa de conferencia AMBERES,,stück,3.00000000000000000000,651.10000000000000000000,508.00000000000000000000,0E-20,0E-20,0E-20,1953.30000000000000000000,1953.30000000000000000000,1,28.06000000000000000000,24.40000000000000000000,0E-20,0.90000000000000000000,0,,PEQUEÑO,,,,,0,,0,40000,0E-20,0,UE,MERCADERÍA,1,,,0,,,,,,0,,,UE,IVA21,,0,1953.30000000000000000000,508.00000000000000000000,0,1953.30000000000000000000,0E-20,IVA21,0,,0,,2023-02-24,,0E-20,0,12,,0,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,,0,,0,,,,0,,ESCRITORIO,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9868F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.297,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.297,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x10\x02',103180,30000,40000,2,1968-S,,MERCADERÍA,2023-04-16,"Silla giratoria MÉXICO, negra",,stück,4.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,764.00000000000000000000,764.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,PEQUEÑO,,,,,0,,0,40000,0E-20,0,UE,MERCADERÍA,1,,,0,,,,,,0,,,UE,IVA21,,0,764.00000000000000000000,148.90000000000000000000,0,764.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-24,,0E-20,0,12,,0,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9968F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.310,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.310,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x10\x04',103180,40000,40000,2,1980-S,,MERCADERÍA,2023-04-16,"Silla giratoria MOSCÚ, roja",,stück,1.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,191.00000000000000000000,191.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,PEQUEÑO,,,,,0,,0,40000,0E-20,0,UE,MERCADERÍA,1,,,0,,,,,,0,,,UE,IVA21,,0,191.00000000000000000000,148.90000000000000000000,0,191.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-24,,0E-20,0,12,,0,,,,1.00000000000000000000,UDS,1.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9A68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.327,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.327,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x10I',103181,10000,20000,2,1900-S,,MERCADERÍA,2023-04-16,"Silla inv. PARÍS, negra",,Unidad,6.00000000000000000000,193.70000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,1162.20000000000000000000,1406.26000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,GRANDE,,,,,0,,0,20000,0E-20,0,NAC,MERCADERÍA,0,,,0,,,,,,0,,,NAC,IVA21,,0,1162.20000000000000000000,151.10000000000000000000,0,1162.20000000000000000000,0E-20,IVA21,0,,0,,2023-02-25,,0E-20,0,5,,0,,,,1.00000000000000000000,UDS,6.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9B68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.530,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.530,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x10t',103182,10000,30000,2,1896-S,,MERCADERÍA,2023-04-16,ATHENS Desk,,Piece,7.00000000000000000000,1005.80000000000000000000,784.60000000000000000000,0E-20,0E-20,0E-20,7040.60000000000000000000,7040.60000000000000000000,1,39.79000000000000000000,34.60000000000000000000,0E-20,1.20000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,7040.60000000000000000000,784.60000000000000000000,0,7040.60000000000000000000,0E-20,IVA21,0,,0,,2023-02-25,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,7.00000000000000000000,1753-01-01,,0,,0,,,,0,,MESA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9C68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.623,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.623,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x10\x85',103182,20000,30000,2,1928-S,,MERCADERÍA,2023-04-16,Lámpara giratoria roja,,Piece,10.00000000000000000000,55.20000000000000000000,43.10000000000000000000,0E-20,0E-20,0E-20,552.00000000000000000000,552.00000000000000000000,1,4.03000000000000000000,3.50000000000000000000,0E-20,0.03000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,552.00000000000000000000,43.10000000000000000000,0,552.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-25,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,10.00000000000000000000,1753-01-01,,0,,0,,,,0,,VARIOS,0,,,SWIVELLAMP,UDS,1,30000,0,,1,1,,,0E-20,0E-20,0E-20,9D68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.637,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.637,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x10\x8f',103182,30000,30000,2,1936-S,,MERCADERÍA,2023-04-16,"BERLIN Guest Chair, yellow",,Piece,11.00000000000000000000,193.70000000000000000000,151.10000000000000000000,0E-20,0E-20,0E-20,2130.70000000000000000000,2130.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,2130.70000000000000000000,151.10000000000000000000,0,2130.70000000000000000000,0E-20,IVA21,0,,0,,2023-02-25,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,11.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9E68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.650,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.650,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x10\x91',103182,40000,30000,2,1996-S,,MERCADERÍA,2023-04-16,"ATLANTA Whiteboard, base",,Piece,4.00000000000000000000,1404.30000000000000000000,1095.30000000000000000000,0E-20,0E-20,0E-20,5617.20000000000000000000,5617.20000000000000000000,1,80.27000000000000000000,69.80000000000000000000,0E-20,0.31000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,5617.20000000000000000000,1095.30000000000000000000,0,5617.20000000000000000000,0E-20,IVA21,0,,0,,2023-02-25,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,,0,,0,,,,0,,VARIOS,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,9F68F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.667,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.667,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x10\xc3',103183,10000,30000,2,1960-S,,MERCADERÍA,2023-04-16,"ROME Guest Chair, green",,Piece,2.00000000000000000000,193.70000000000000000000,151.10000000000000000000,0E-20,0E-20,0E-20,387.40000000000000000000,387.40000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,387.40000000000000000000,151.10000000000000000000,0,387.40000000000000000000,0E-20,IVA21,0,,0,,2023-02-28,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,A068F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.787,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.787,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x10\xd4',103183,20000,30000,2,1972-S,,MERCADERÍA,2023-04-16,"MUNICH Swivel Chair, yellow",,Piece,5.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,955.00000000000000000000,955.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,955.00000000000000000000,148.90000000000000000000,0,955.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-28,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,5.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,A168F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.800,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.800,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\x10\xd6',103183,30000,30000,2,2000-S,,MERCADERÍA,2023-04-16,"SYDNEY Swivel Chair, green",,Piece,7.00000000000000000000,191.00000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,1337.00000000000000000000,1337.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,MEDIO,,,,,0,,0,30000,0E-20,0,EXPORT.,MERCADERÍA,0,,,0,,,,,,0,,,EXPORT.,IVA21,,0,1337.00000000000000000000,148.90000000000000000000,0,1337.00000000000000000000,0E-20,IVA21,0,,0,,2023-02-28,,0E-20,0,9,,0,,,,1.00000000000000000000,UDS,7.00000000000000000000,1753-01-01,,0,,0,,,,0,,SILLA,0,,,,,0,,0,,1,1,,,0E-20,0E-20,0E-20,A268F39A-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:38.813,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:38.813,00000000-0000-0000-0000-000000000001
