timestamp,Entry No_,Item No_,Posting Date,Entry Type,Source No_,Document No_,Description,Location Code,Quantity,Remaining Quantity,Invoiced Quantity,Applies-to Entry,Open,Global Dimension 1 Code,Global Dimension 2 Code,Positive,Shpt_ Method Code,Source Type,Drop Shipment,Transaction Type,Transport Method,Country_Region Code,Entry_Exit Point,Document Date,External Document No_,Area,Transaction Specification,No_ Series,Document Type,Document Line No_,Order Type,Order No_,Order Line No_,Dimension Set ID,Assemble to Order,Job No_,Job Task No_,Job Purchase,Variant Code,Qty_ per Unit of Measure,Unit of Measure Code,Derived from Blanket Order,Cross-Reference No_,Originally Ordered No_,Originally Ordered Var_ Code,Out-of-Stock Substitution,Item Category Code,Nonstock,Purchasing Code,Product Group Code,Item Reference No_,Completely Invoiced,Last Invoice Date,Applied Entry to Adjust,Correction,Shipped Qty_ Not Returned,Prod_ Order Comp_ Line No_,Serial No_,Lot No_,Warranty Date,Expiration Date,Item Tracking,Package No_,Return Reason Code,Shipment Method Code,$systemId,$systemCreatedAt,$systemCreatedBy,$systemModifiedAt,$systemModifiedBy
b'\x00\x00\x00\x00\x00\x04?\xf1',507,1960-S,2022-06-14,0,20000,107089,,,8.00000000000000000000,0E-20,8.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-06-14,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-06-14,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,436A33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:54.647,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:54.710,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04@i',508,1996-S,2022-06-14,0,40000,107090,,,9.00000000000000000000,0E-20,9.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-06-14,,,,C-ALB,5,10000,0,,0,17,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-06-14,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,616A33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:54.773,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:54.833,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04@\xc7',509,1964-S,2022-06-15,0,40000,107091,,,5.00000000000000000000,0E-20,5.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-06-15,,,,C-ALB,5,10000,0,,0,17,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-06-15,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,7E6A33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:54.907,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:54.967,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04A:',510,1906-S,2022-06-16,0,30000,107092,,,5.00000000000000000000,0E-20,5.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-06-16,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-06-16,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,9A6A33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.020,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.093,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04AI',511,2000-S,2022-06-16,0,30000,107092,,,7.00000000000000000000,0E-20,7.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-06-16,,,,C-ALB,5,20000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-06-16,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,A76A33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.040,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.107,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04A\xc4',512,1908-S,2022-07-09,0,20000,107093,,,4.00000000000000000000,0E-20,4.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-07-09,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,1908-S,1,2022-07-09,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,C36A33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.163,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.247,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04A\xd2',513,1988-S,2022-07-09,0,20000,107093,,,3.00000000000000000000,0E-20,3.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-07-09,,,,C-ALB,5,20000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-07-09,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,D06A33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.190,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.263,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04B>',514,1920-S,2022-07-09,0,40000,107094,,,5.00000000000000000000,0E-20,5.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-07-09,,,,C-ALB,5,10000,0,,0,17,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-07-09,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,EC6A33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.330,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.390,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04B\xa5',515,1972-S,2022-07-10,0,30000,107095,,,6.00000000000000000000,0E-20,6.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-07-10,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-07-10,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,096B33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.450,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.507,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04C\t',516,1968-S,2022-07-11,0,20000,107096,,,7.00000000000000000000,0E-20,7.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-07-11,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-07-11,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,276B33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.560,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.617,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04C\x91',517,1900-S,2022-07-12,0,50000,107097,,,8.00000000000000000000,0E-20,8.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-07-12,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-07-12,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,446B33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.677,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.753,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04C\xa8',518,1980-S,2022-07-12,0,50000,107097,,,4.00000000000000000000,0E-20,4.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-07-12,,,,C-ALB,5,20000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-07-12,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,516B33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.703,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.770,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04C\xe1',519,1936-S,2022-07-12,0,10000,107098,"BERLIN Guest Chair, yellow",,8.00000000000000000000,8.00000000000000000000,8.00000000000000000000,0,1,,,1,,2,0,,,US,,2022-07-12,,,,C-ALB,5,10000,0,,0,16,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-07-12,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,6A6B33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.823,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.823,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04DZ',520,1896-S,2022-07-13,0,50000,107099,,,10.00000000000000000000,0E-20,10.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-07-13,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,MESA,0,,,,1,2022-07-13,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,876B33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:55.923,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:55.987,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04D\xcd',521,1960-S,2022-07-14,0,20000,107100,,,7.00000000000000000000,0E-20,7.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-07-14,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-07-14,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,A66B33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:56.047,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:56.113,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04EB',522,1928-S,2022-07-15,0,30000,107101,,,11.00000000000000000000,0E-20,11.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-07-15,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-07-15,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,C46B33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:56.177,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:56.240,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04E\xaa',523,1996-S,2022-07-15,0,40000,107102,,,7.00000000000000000000,0E-20,7.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-07-15,,,,C-ALB,5,10000,0,,0,17,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-07-15,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,E36B33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:56.297,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:56.350,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04F\x03',524,1964-S,2022-07-16,0,40000,107103,,,4.00000000000000000000,0E-20,4.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-07-16,,,,C-ALB,5,10000,0,,0,17,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-07-16,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,FF6B33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:56.410,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:56.457,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04FT',525,2000-S,2022-07-16,0,30000,107104,,,5.00000000000000000000,0E-20,5.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-07-16,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-07-16,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,1B6C33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:56.510,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:56.560,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04F\xa9',526,1906-S,2022-07-17,0,30000,107105,,,7.00000000000000000000,0E-20,7.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-07-17,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-07-17,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,396C33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:56.617,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:56.670,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04G\x1f',527,1908-S,2022-08-09,0,20000,107106,,,6.00000000000000000000,0E-20,6.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-08-09,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,1908-S,1,2022-08-09,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,576C33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:56.733,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:56.810,00000000-0000-0000-0000-000000000001
"b'\x00\x00\x00\x00\x00\x04G,'",528,1988-S,2022-08-09,0,20000,107106,,,4.00000000000000000000,0E-20,4.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-08-09,,,,C-ALB,5,20000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-08-09,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,646C33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:56.753,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:56.823,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04G\x94',529,1920-S,2022-08-09,0,40000,107107,,,6.00000000000000000000,0E-20,6.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-08-09,,,,C-ALB,5,10000,0,,0,17,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-08-09,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,806C33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:56.890,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:56.947,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04G\xf8',530,1972-S,2022-08-10,0,30000,107108,,,6.00000000000000000000,0E-20,6.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-08-10,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-08-10,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,9D6C33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:56.997,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:57.053,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04HW',531,1968-S,2022-08-11,0,20000,107109,,,8.00000000000000000000,0E-20,8.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-08-11,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-08-11,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,BB6C33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:57.110,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:57.167,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04H\xd7',532,1900-S,2022-08-12,0,50000,107110,,,8.00000000000000000000,0E-20,8.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-08-12,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-08-12,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,D86C33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:57.223,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:57.307,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04H\xec',533,1980-S,2022-08-12,0,50000,107110,,,4.00000000000000000000,0E-20,4.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-08-12,,,,C-ALB,5,20000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-08-12,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,E56C33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:57.247,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:57.327,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04I#',534,1936-S,2022-08-12,0,10000,107111,"BERLIN Guest Chair, yellow",,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,0,1,,,1,,2,0,,,US,,2022-08-12,,,,C-ALB,5,10000,0,,0,16,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-08-12,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,FE6C33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:57.377,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:57.377,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04I\x98',535,1896-S,2022-08-13,0,50000,107112,,,11.00000000000000000000,0E-20,11.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-08-13,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,MESA,0,,,,1,2022-08-13,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,1B6D33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:57.477,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:57.543,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04J\x07',536,1960-S,2022-08-14,0,20000,107113,,,7.00000000000000000000,0E-20,7.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-08-14,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-08-14,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,3A6D33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:57.607,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:57.673,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04Jt',537,1928-S,2022-08-15,0,30000,107114,,,10.00000000000000000000,0E-20,10.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-08-15,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-08-15,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,586D33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:57.733,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:57.797,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04J\xd9',538,1996-S,2022-08-15,0,40000,107115,,,9.00000000000000000000,0E-20,9.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-08-15,,,,C-ALB,5,10000,0,,0,17,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-08-15,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,776D33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:57.853,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:57.917,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04K3',539,1964-S,2022-08-16,0,40000,107116,,,6.00000000000000000000,0E-20,6.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-08-16,,,,C-ALB,5,10000,0,,0,17,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-08-16,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,946D33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:57.970,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.027,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04K\x83',540,2000-S,2022-08-16,0,30000,107117,,,7.00000000000000000000,0E-20,7.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-08-16,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-08-16,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,B06D33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:58.077,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.130,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04K\xda',541,1906-S,2022-08-17,0,30000,107118,,,7.00000000000000000000,0E-20,7.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-08-17,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-08-17,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,CF6D33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:58.190,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.247,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04LK',542,1908-S,2022-09-09,0,20000,107119,,,4.00000000000000000000,0E-20,4.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-09-09,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,1908-S,1,2022-09-09,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,ED6D33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:58.307,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.387,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04LW',543,1988-S,2022-09-09,0,20000,107119,,,4.00000000000000000000,0E-20,4.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-09-09,,,,C-ALB,5,20000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-09-09,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,FA6D33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:58.330,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.400,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04L\xb9',544,1920-S,2022-09-09,0,40000,107120,,,4.00000000000000000000,0E-20,4.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-09-09,,,,C-ALB,5,10000,0,,0,17,0,,,0,,1.00000000000000000000,UDS,0,,,,0,ESCRITORIO,0,,,,1,2022-09-09,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,166E33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:58.457,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.517,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04M\x1a',545,1972-S,2022-09-10,0,30000,107121,,,5.00000000000000000000,0E-20,5.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-09-10,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-09-10,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,336E33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:58.573,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.637,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04M\x95',546,1900-S,2022-09-11,0,50000,107122,,,4.00000000000000000000,0E-20,4.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-09-11,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-09-11,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,516E33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:58.697,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.773,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04M\xa8',547,1980-S,2022-09-11,0,50000,107122,,,3.00000000000000000000,0E-20,3.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-09-11,,,,C-ALB,5,20000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-09-11,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,5E6E33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:58.717,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.790,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04N\x07',548,1968-S,2022-09-11,0,20000,107123,,,5.00000000000000000000,0E-20,5.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-09-11,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-09-11,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,796E33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:58.853,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.917,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04N8',549,1936-S,2022-09-12,0,10000,107124,"BERLIN Guest Chair, yellow",,7.00000000000000000000,7.00000000000000000000,7.00000000000000000000,0,1,,,1,,2,0,,,US,,2022-09-12,,,,C-ALB,5,10000,0,,0,16,0,,,0,,1.00000000000000000000,UDS,0,,,,0,SILLA,0,,,,1,2022-09-12,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,946E33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:58.987,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:58.987,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04N\xaa',550,1896-S,2022-09-13,0,50000,107125,,,9.00000000000000000000,0E-20,9.00000000000000000000,0,0,,,1,,2,0,,,ES,,2022-09-13,,,,C-ALB,5,10000,0,,0,1,0,,,0,,1.00000000000000000000,UDS,0,,,,0,MESA,0,,,,1,2022-09-13,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,B16E33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:59.097,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:59.157,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04O\x0c',551,1928-S,2022-09-14,0,30000,107126,,,9.00000000000000000000,0E-20,9.00000000000000000000,0,0,,,1,,2,0,,,DE,,2022-09-14,,,,C-ALB,5,10000,0,,0,10,0,,,0,,1.00000000000000000000,UDS,0,,,,0,VARIOS,0,,,,1,2022-09-14,0,0,0E-20,0,,,1753-01-01,1753-01-01,0,,,,CF6E33C1-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:31:59.233,00000000-0000-0000-0000-000000000001,2023-04-16 07:31:59.290,00000000-0000-0000-0000-000000000001
