timestamp,Document No_,Line No_,Buy-from Vendor No_,Type,No_,Location Code,Posting Group,Expected Receipt Date,Description,Description 2,Unit of Measure,Quantity,Direct Unit Cost,Unit Cost (LCY),VAT _,Line Discount _,Line Discount Amount,Amount,Amount Including VAT,Unit Price (LCY),Allow Invoice Disc_,Gross Weight,Net Weight,Units per Parcel,Unit Volume,Appl_-to Item Entry,Shortcut Dimension 1 Code,Shortcut Dimension 2 Code,Job No_,Indirect Cost _,Receipt No_,Receipt Line No_,Order No_,Order Line No_,Pay-to Vendor No_,Inv_ Discount Amount,Vendor Item No_,Gen_ Bus_ Posting Group,Gen_ Prod_ Posting Group,VAT Calculation Type,Transaction Type,Transport Method,Attached to Line No_,Entry Point,Area,Transaction Specification,Tax Area Code,Tax Liable,Tax Group Code,Use Tax,VAT Bus_ Posting Group,VAT Prod_ Posting Group,Blanket Order No_,Blanket Order Line No_,VAT Base Amount,Unit Cost,System-Created Entry,Line Amount,VAT Difference,VAT Identifier,IC Partner Ref_ Type,IC Partner Reference,Prepayment Line,IC Partner Code,Posting Date,IC Cross-Reference No_,Pmt_ Discount Amount,Dimension Set ID,Job Task No_,Job Line Type,Job Unit Price,Job Total Price,Job Line Amount,Job Line Discount Amount,Job Line Discount _,Job Unit Price (LCY),Job Total Price (LCY),Job Line Amount (LCY),Job Line Disc_ Amount (LCY),Job Currency Factor,Job Currency Code,Deferral Code,Prod_ Order No_,Variant Code,Bin Code,Qty_ per Unit of Measure,Unit of Measure Code,Quantity (Base),FA Posting Date,FA Posting Type,Depreciation Book Code,Salvage Value,Depr_ until FA Posting Date,Depr_ Acquisition Cost,Maintenance Code,Insurance No_,Budgeted FA No_,Duplicate in Depreciation Book,Use Duplication List,Responsibility Center,Cross-Reference No_,Unit of Measure (Cross Ref_),Cross-Reference Type,Cross-Reference Type No_,Item Category Code,Nonstock,Purchasing Code,Product Group Code,Item Reference No_,Item Reference Unit of Measure,Item Reference Type,Item Reference Type No_,Return Reason Code,Price Calculation Method,Pmt_ Disc_ Rcd_ Amount (Old),EC _,EC Difference,Routing No_,Operation No_,Work Center No_,Prod_ Order Line No_,Overhead Rate,Routing Reference No_,$systemId,$systemCreatedAt,$systemCreatedBy,$systemModifiedAt,$systemModifiedBy
b'\x00\x00\x00\x00\x00\x04Z?',108157,10000,40000,2,1920-S,,MERCADERÍA,2022-01-01,Mesa de conferencia AMBERES,,Unidad,2.00000000000000000000,508.00000000000000000000,508.00000000000000000000,21.00000000000000000000,0E-20,0E-20,1016.00000000000000000000,1229.36000000000000000000,651.10000000000000000000,1,28.06000000000000000000,24.40000000000000000000,0E-20,0.90000000000000000000,0,,,,0E-20,,0,,0,40000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,1016.00000000000000000000,508.00000000000000000000,0,1016.00000000000000000000,0E-20,IVA21,0,,0,,2022-12-09,,0E-20,17,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,ESCRITORIO,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,79A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:03.107,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.107,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04Z\x90',108158,10000,30000,2,1972-S,,MERCADERÍA,2022-01-01,"Silla giratoria MUNICH, amar.",,Unidad,3.00000000000000000000,148.90000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,446.70000000000000000000,446.70000000000000000000,191.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,30000,0E-20,,UE,MERCADERÍA,1,,,0,,,,,0,,0,UE,IVA21,,0,446.70000000000000000000,148.90000000000000000000,0,446.70000000000000000000,0E-20,IVA21,0,,0,,2022-12-10,,0E-20,10,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,7AA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:03.220,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.220,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04Z\xe0',108159,10000,40000,2,1988-S,,MERCADERÍA,2022-01-01,"Silla inv. SEUL, roja",,Unidad,3.00000000000000000000,151.10000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,453.30000000000000000000,548.49000000000000000000,193.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,40000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,453.30000000000000000000,151.10000000000000000000,0,453.30000000000000000000,0E-20,IVA21,0,,0,,2022-12-10,,0E-20,17,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,7BA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:03.323,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.323,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04[/',108160,10000,20000,2,1968-S,,MERCADERÍA,2022-01-01,"Silla giratoria MÉXICO, negra",,Unidad,4.00000000000000000000,148.90000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,595.60000000000000000000,720.68000000000000000000,191.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,20000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,595.60000000000000000000,148.90000000000000000000,0,595.60000000000000000000,0E-20,IVA21,0,,0,,2022-12-11,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,7CA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:03.433,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.433,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04[}',108161,10000,50000,2,1900-S,,MERCADERÍA,2022-01-01,"Silla inv. PARÍS, negra",,Unidad,3.00000000000000000000,151.10000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,453.30000000000000000000,548.49000000000000000000,193.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,50000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,453.30000000000000000000,151.10000000000000000000,0,453.30000000000000000000,0E-20,IVA21,0,,0,,2022-12-12,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,7DA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:03.547,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.547,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04[\xc2',108162,10000,10000,2,1936-S,,MERCADERÍA,2022-01-01,"BERLIN Guest Chair, yellow",,Unidad,5.00000000000000000000,151.10000000000000000000,151.10000000000000000000,0E-20,0E-20,0E-20,755.50000000000000000000,755.50000000000000000000,193.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,10000,0E-20,,EXPORT.,MERCADERÍA,0,,,0,,,,,0,,0,EXPORT.,IVA21,,0,755.50000000000000000000,151.10000000000000000000,0,755.50000000000000000000,0E-20,IVA21,0,,0,,2022-12-12,,0E-20,16,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,5.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,7EA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:03.647,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.647,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\\ ',108163,10000,50000,2,1896-S,,MERCADERÍA,2022-01-01,Escritorio ATENAS,,Unidad,6.00000000000000000000,784.60000000000000000000,784.60000000000000000000,21.00000000000000000000,0E-20,0E-20,4707.60000000000000000000,5696.19000000000000000000,1005.80000000000000000000,1,39.79000000000000000000,34.60000000000000000000,0E-20,1.20000000000000000000,0,,,,0E-20,,0,,0,50000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,4707.60000000000000000000,784.60000000000000000000,0,4707.60000000000000000000,0E-20,IVA21,0,,0,,2022-12-13,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,6.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,MESA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,7FA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:03.747,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.747,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\\#',108163,20000,50000,2,1980-S,,MERCADERÍA,2022-01-01,"Silla giratoria MOSCÚ, roja",,Unidad,2.00000000000000000000,148.90000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,297.80000000000000000000,360.34000000000000000000,191.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,50000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,297.80000000000000000000,148.90000000000000000000,0,297.80000000000000000000,0E-20,IVA21,0,,0,,2022-12-13,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,80A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:03.763,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.763,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\\x',108164,10000,30000,2,2000-S,,MERCADERÍA,2022-01-01,"Silla giratoria SIDNEY, verde",,Unidad,3.00000000000000000000,148.90000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,446.70000000000000000000,446.70000000000000000000,191.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,30000,0E-20,,UE,MERCADERÍA,1,,,0,,,,,0,,0,UE,IVA21,,0,446.70000000000000000000,148.90000000000000000000,0,446.70000000000000000000,0E-20,IVA21,0,,0,,2022-12-13,,0E-20,10,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,3.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,81A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:03.890,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.890,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04\\\xc8',108165,10000,20000,2,1960-S,,MERCADERÍA,2022-01-01,"Silla inv. ROMA, verde",,Unidad,4.00000000000000000000,151.10000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,604.40000000000000000000,731.32000000000000000000,193.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,20000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,604.40000000000000000000,151.10000000000000000000,0,604.40000000000000000000,0E-20,IVA21,0,,0,,2022-12-14,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,82A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:03.993,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:03.993,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04]!',108166,10000,30000,2,1928-S,,MERCADERÍA,2022-01-01,Lámpara ÁMSTERDAM,,Unidad,6.00000000000000000000,43.10000000000000000000,43.10000000000000000000,0E-20,0E-20,0E-20,258.60000000000000000000,258.60000000000000000000,55.20000000000000000000,1,4.03000000000000000000,3.50000000000000000000,0E-20,0.03000000000000000000,0,,,,0E-20,,0,,0,30000,0E-20,,UE,MERCADERÍA,1,,,0,,,,,0,,0,UE,IVA21,,0,258.60000000000000000000,43.10000000000000000000,0,258.60000000000000000000,0E-20,IVA21,0,,0,,2022-12-15,,0E-20,10,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,6.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,VARIOS,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,83A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:04.110,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.110,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04]p',108167,10000,50000,2,1996-S,,MERCADERÍA,2022-01-01,"Pizarra ATLANTA, base",,Unidad,4.00000000000000000000,1095.30000000000000000000,1095.30000000000000000000,21.00000000000000000000,0E-20,0E-20,4381.20000000000000000000,5301.25000000000000000000,1404.30000000000000000000,1,80.27000000000000000000,69.80000000000000000000,0E-20,0.31000000000000000000,0,,,,0E-20,,0,,0,50000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,4381.20000000000000000000,1095.30000000000000000000,0,4381.20000000000000000000,0E-20,IVA21,0,,0,,2022-12-15,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,VARIOS,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,84A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:04.220,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.220,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04]\xb7',108168,10000,40000,2,1964-S,,MERCADERÍA,2022-01-01,"Silla inv. TOKIO, azul",,Unidad,2.00000000000000000000,151.10000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,302.20000000000000000000,365.66000000000000000000,193.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,40000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,302.20000000000000000000,151.10000000000000000000,0,302.20000000000000000000,0E-20,IVA21,0,,0,,2022-12-16,,0E-20,17,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,85A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:04.330,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.330,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04]\xfd',108169,10000,30000,2,1906-S,,MERCADERÍA,2022-01-01,Pedestal móvil ATENAS,,Unidad,2.00000000000000000000,339.90000000000000000000,339.90000000000000000000,0E-20,0E-20,0E-20,679.80000000000000000000,679.80000000000000000000,435.80000000000000000000,1,19.67000000000000000000,17.10000000000000000000,0E-20,0.26000000000000000000,0,,,,0E-20,,0,,0,30000,0E-20,,UE,MERCADERÍA,1,,,0,,,,,0,,0,UE,IVA21,,0,679.80000000000000000000,339.90000000000000000000,0,679.80000000000000000000,0E-20,IVA21,0,,0,,2022-12-17,,0E-20,10,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,2.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,ESCRITORIO,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,86A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:04.457,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.457,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04^Y',108170,10000,20000,2,1908-S,,MERCADERÍA,2022-01-01,"Silla giratoria LONDRES, azul",,Unidad,5.00000000000000000000,148.90000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,744.50000000000000000000,900.85000000000000000000,191.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,20000,0E-20,1908-S,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,744.50000000000000000000,148.90000000000000000000,0,744.50000000000000000000,0E-20,IVA21,0,,0,,2023-01-09,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,5.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,1908-S,UDS,2,20000,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,87A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:04.557,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.557,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04^\\',108170,20000,20000,2,1988-S,,MERCADERÍA,2022-01-01,"Silla inv. SEUL, roja",,Unidad,5.00000000000000000000,151.10000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,755.50000000000000000000,914.15000000000000000000,193.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,20000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,755.50000000000000000000,151.10000000000000000000,0,755.50000000000000000000,0E-20,IVA21,0,,0,,2023-01-09,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,5.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,88A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:04.577,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.577,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04^\xb4',108171,10000,40000,2,1920-S,,MERCADERÍA,2022-01-01,Mesa de conferencia AMBERES,,Unidad,6.00000000000000000000,508.00000000000000000000,508.00000000000000000000,21.00000000000000000000,0E-20,0E-20,3048.00000000000000000000,3688.08000000000000000000,651.10000000000000000000,1,28.06000000000000000000,24.40000000000000000000,0E-20,0.90000000000000000000,0,,,,0E-20,,0,,0,40000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,3048.00000000000000000000,508.00000000000000000000,0,3048.00000000000000000000,0E-20,IVA21,0,,0,,2023-01-09,,0E-20,17,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,6.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,ESCRITORIO,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,89A8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:04.707,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.707,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04_\x03',108172,10000,30000,2,1972-S,,MERCADERÍA,2022-01-01,"Silla giratoria MUNICH, amar.",,Unidad,6.00000000000000000000,148.90000000000000000000,148.90000000000000000000,0E-20,0E-20,0E-20,893.40000000000000000000,893.40000000000000000000,191.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,30000,0E-20,,UE,MERCADERÍA,1,,,0,,,,,0,,0,UE,IVA21,,0,893.40000000000000000000,148.90000000000000000000,0,893.40000000000000000000,0E-20,IVA21,0,,0,,2023-01-10,,0E-20,10,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,6.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,8AA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:04.817,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.817,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04_O',108173,10000,20000,2,1968-S,,MERCADERÍA,2022-01-01,"Silla giratoria MÉXICO, negra",,Unidad,7.00000000000000000000,148.90000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,1042.30000000000000000000,1261.18000000000000000000,191.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,20000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,1042.30000000000000000000,148.90000000000000000000,0,1042.30000000000000000000,0E-20,IVA21,0,,0,,2023-01-11,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,7.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,8BA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:04.927,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:04.927,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04_\xb0',108174,10000,50000,2,1900-S,,MERCADERÍA,2022-01-01,"Silla inv. PARÍS, negra",,Unidad,8.00000000000000000000,151.10000000000000000000,151.10000000000000000000,21.00000000000000000000,0E-20,0E-20,1208.80000000000000000000,1462.65000000000000000000,193.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,50000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,1208.80000000000000000000,151.10000000000000000000,0,1208.80000000000000000000,0E-20,IVA21,0,,0,,2023-01-12,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,8.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,8CA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:05.037,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.037,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04_\xb3',108174,20000,50000,2,1980-S,,MERCADERÍA,2022-01-01,"Silla giratoria MOSCÚ, roja",,Unidad,4.00000000000000000000,148.90000000000000000000,148.90000000000000000000,21.00000000000000000000,0E-20,0E-20,595.60000000000000000000,720.67000000000000000000,191.00000000000000000000,1,15.99000000000000000000,13.90000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,50000,0E-20,,NAC,MERCADERÍA,0,,,0,,,,,0,,0,NAC,IVA21,,0,595.60000000000000000000,148.90000000000000000000,0,595.60000000000000000000,0E-20,IVA21,0,,0,,2023-01-12,,0E-20,1,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,4.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,8DA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:05.057,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.057,00000000-0000-0000-0000-000000000001
b'\x00\x00\x00\x00\x00\x04`\x05',108175,10000,10000,2,1936-S,,MERCADERÍA,2022-01-01,"BERLIN Guest Chair, yellow",,Unidad,9.00000000000000000000,151.10000000000000000000,151.10000000000000000000,0E-20,0E-20,0E-20,1359.90000000000000000000,1359.90000000000000000000,193.70000000000000000000,1,9.55000000000000000000,8.30000000000000000000,0E-20,0.25000000000000000000,0,,,,0E-20,,0,,0,10000,0E-20,,EXPORT.,MERCADERÍA,0,,,0,,,,,0,,0,EXPORT.,IVA21,,0,1359.90000000000000000000,151.10000000000000000000,0,1359.90000000000000000000,0E-20,IVA21,0,,0,,2023-01-12,,0E-20,16,,0,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,0E-20,,,,,,1.00000000000000000000,UDS,9.00000000000000000000,1753-01-01,0,,0E-20,0,0,,,,,0,,,,0,,SILLA,0,,,,,0,,,1,0E-20,0E-20,0E-20,,,,0,0E-20,0,8EA8EBA0-28DC-ED11-884E-6045BDE98C53,2023-04-16 07:32:05.180,00000000-0000-0000-0000-000000000001,2023-04-16 07:32:05.180,00000000-0000-0000-0000-000000000001
